,C,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Mo,Ti,B,Hom_Temp(K),CR(%),Anneal_Temp(K),Anneal_Time(h),YS(Mpa),UTS(Mpa),El(%),Density,Miedema_dH_inter,Miedema_dH_amor,Miedema_dH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean atomic_mass,std_dev atomic_mass,mean atomic_radius,std_dev atomic_radius,mean mendeleev_no,std_dev mendeleev_no,mean electrical_resistivity,std_dev electrical_resistivity,mean thermal_conductivity,std_dev thermal_conductivity,mean melting_point,std_dev melting_point,mean bulk_modulus,std_dev bulk_modulus,mean coefficient_of_linear_thermal_expansion,std_dev coefficient_of_linear_thermal_expansion,constraint_1,constraint_2
34,0.0,0.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,1373,90.0,1273,1.0,260.0,690.0,43.0,8.06611853448276,-0.17440211738887007,-0.08783126755480074,-0.1758767595273832,0.02231096129095438,3.769411874342445,-0.011406117078171936,1.5625,1.0334520527468065,-0.011525651318350769,-23.154153677855373,0.0639673899277879,0.16874999999999996,8.0,5.5,3.9625000000000004,86.1725,0.20464332566357538,7.815625000000001,-0.02017787904216545,56.140184999999995,3.31352746395489,1.375,0.028867513459481187,62.0,4.39696865275764,4.247500000000001e-07,6.774616225292767e-07,73.2,43.76025594075062,1798.75,276.62414331845054,160.0,28.284271247461902,1.325e-05,6.8607579756175626e-06,973.0,973.0
35,0.0,0.0,0.0,0.0,0.0,33.333,33.333,33.333,0.0,0.0,0.0,0.0,1473,92.0,1173,1.0,195.0,507.0,32.0,8.524402702702703,-0.024058074420672544,0.0430711863202807,-0.10783349246254627,0.003761206282907219,12.118352162076306,0.023980229192239893,0.2222222222222222,1.0048230549128487,-0.009133862567986664,-645.6544772058237,0.021954370974787252,0.060000000000000095,9.0,1.3333333333333333,4.369999999999999,77.66333333333333,0.035844949708792685,1.4377777777777774,-0.000686305554978452,57.82386499999999,1.717936386096702,1.3666666666666667,0.028867513459481187,64.0,3.0,7.733333333333332e-08,2.0526405757787536e-08,90.33333333333333,10.016652800877813,1769.0,41.50903516103452,176.66666666666666,5.773502691896257,1.2733333333333332e-05,8.326663997864529e-07,873.0,873.0
36,0.0,0.0,0.0,33.333,0.0,0.0,33.333,33.333,0.0,0.0,0.0,0.0,1473,92.0,1273,1.0,310.0,835.0,63.0,8.278316007808687,-0.11724930058432113,-0.03458496935867913,-0.11155437526878324,0.017009818106057346,3.5348048138108394,0.0004883261603580609,1.1111111111111112,1.023986156879332,-0.009133862567986664,-31.56858629122659,0.04800234145286727,0.12222222222222218,8.333333333333332,4.888888888888888,4.31,89.39,0.21612242871359647,9.255555555555556,-0.02271129756109075,56.54089833333333,3.937736574290912,1.3666666666666667,0.028867513459481187,62.666666666666664,5.131601439446884,8.633333333333333e-08,3.572580766523458e-08,94.99999999999999,4.58257569495584,1892.0000000000002,250.2159067685346,173.33333333333334,11.547005383792515,1.0433333333333334e-05,4.79617903474561e-06,973.0,973.0
37,0.0,0.0,0.0,0.0,33.333,33.333,0.0,33.333,0.0,0.0,0.0,0.0,1373,90.0,1173,1.0,220.0,600.0,30.0,8.058794341417022,-0.09723584485291274,-0.02398779106659769,-0.21561194389307023,0.02421310312139869,3.464930765165741,0.000436150615359769,1.5555555555555554,1.0335068080538132,-0.009133862567986664,-15.579501932969738,0.06381918691057956,0.16666666666666666,8.333333333333332,4.444444444444445,3.88,77.69666666666666,0.03564261000080588,1.4377777777777774,-0.0006770356246589334,56.49214833333333,1.9595340053207353,1.3833333333333335,0.028867513459481187,62.666666666666664,3.7859388972001824,5.373333333333332e-07,7.818576170463094e-07,59.599999999999994,45.196017523671266,1686.0,150.46261994262895,156.66666666666666,32.145502536643185,1.5633333333333335e-05,5.314445722117531e-06,873.0,873.0
38,0.0,0.0,0.0,0.0,33.333,0.0,33.333,33.333,0.0,0.0,0.0,0.0,1373,90.0,1173,1.0,215.0,630.0,36.0,8.372859776807376,-0.1397426775050182,-0.06167400291486989,-0.17633533394520692,0.02421310312139869,2.6426723526030647,0.000436150615359769,1.5555555555555554,1.0335068080538132,-0.009133862567986664,-15.579501932969738,0.06762690624833899,0.16666666666666669,8.666666666666666,5.777777777777778,3.9166666666666665,75.99666666666667,0.00882457349491764,0.32666666666666644,-3.467261126703647e-05,57.52154666666667,2.240588328265217,1.3666666666666667,0.028867513459481187,63.666666666666664,3.511884584284246,5.24e-07,7.933019601639718e-07,66.26666666666667,50.833191256632055,1671.6666666666667,133.71736361943923,160.0,34.64101615137755,1.6033333333333335e-05,4.911551010967241e-06,873.0,873.0
39,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1473,92.0,1173,1.0,180.0,500.0,36.0,8.372690058479533,-0.023972409721975677,0.04314015094189827,-0.14773172849696087,0.003984063745019917,5.098660001955421,0.02397850784126981,0.25,1.0048207846200676,-0.0057628256591753845,-363.063779353709,0.026653504442250786,0.06750000000000012,9.0,2.0,4.36,78.285,0.04132336973877493,1.6174999999999997,-0.000836788896954814,57.2692,2.014122955531761,1.375,0.03535533905932725,64.0,4.242640687119285,8.599999999999999e-08,1.9798989873223332e-08,85.5,7.7781745930520225,1769.5,58.68986283848344,175.0,7.0710678118654755,1.2600000000000001e-05,1.1313708498984761e-06,873.0,873.0
40,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,1473,92.0,1073,1.0,100.0,535.0,42.0,8.870783936651584,-0.0033914565861914293,0.06040482833750162,-0.0073148773638062195,0.003984063745019917,10073419.252238574,0.02397850784126981,0.25,1.0048207846200676,-0.0057628256591753845,-363.063779353709,0.009708737864077721,0.025000000000000133,9.5,1e-06,4.415,75.735,0.009044695319205154,0.34250000000000114,-4.071973251023545e-05,58.8132975,0.1695606705946288,1.35,0.0,65.5,2.1213203435596424,6.6e-08,8.485281374238571e-09,95.5,6.363961030678928,1748.0,28.284271247461902,180.0,0.0,1.32e-05,2.828427124746199e-07,773.0,773.0
41,0.0,0.0,0.0,20.0,20.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,1473,0.0,923,0.166666666666667,350.0,701.0,61.0,7.844909335219236,-0.09926902576436872,-0.02203230906626947,-0.18391971186209174,0.02249639513229989,6.593706575870899,-0.0042854507014407515,1.5200000000000002,1.0335130802288488,-0.011075736540306958,-21.885010215110206,0.0534629797763825,0.14239999999999997,7.800000000000001,3.0400000000000005,4.0040000000000004,86.26200000000001,0.1789965332604533,7.064000000000002,-0.015193280435045402,55.463508999999995,2.5288504319936442,1.39,0.0235702260395515,61.2,3.8297084310253524,3.6780000000000005e-07,6.32132370104026e-07,70.56,37.580550525208885,1809.8,251.8304103073248,160.0,24.72066162365221,1.2719999999999998e-05,6.323413283627408e-06,103.83333333333354,17.305555555555625
42,0.0,0.0,0.0,20.0,20.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,1473,50.0,923,0.166666666666667,740.0,800.0,16.0,7.844909335219236,-0.09926902576436872,-0.02203230906626947,-0.18391971186209174,0.02249639513229989,6.593706575870899,-0.0042854507014407515,1.5200000000000002,1.0335130802288488,-0.011075736540306958,-21.885010215110206,0.0534629797763825,0.14239999999999997,7.800000000000001,3.0400000000000005,4.0040000000000004,86.26200000000001,0.1789965332604533,7.064000000000002,-0.015193280435045402,55.463508999999995,2.5288504319936442,1.39,0.0235702260395515,61.2,3.8297084310253524,3.6780000000000005e-07,6.32132370104026e-07,70.56,37.580550525208885,1809.8,251.8304103073248,160.0,24.72066162365221,1.2719999999999998e-05,6.323413283627408e-06,103.83333333333354,17.305555555555625
43,0.0,0.0,0.0,20.0,20.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,1473,70.0,923,0.166666666666667,1000.0,1000.0,6.0,7.844909335219236,-0.09926902576436872,-0.02203230906626947,-0.18391971186209174,0.02249639513229989,6.593706575870899,-0.0042854507014407515,1.5200000000000002,1.0335130802288488,-0.011075736540306958,-21.885010215110206,0.0534629797763825,0.14239999999999997,7.800000000000001,3.0400000000000005,4.0040000000000004,86.26200000000001,0.1789965332604533,7.064000000000002,-0.015193280435045402,55.463508999999995,2.5288504319936442,1.39,0.0235702260395515,61.2,3.8297084310253524,3.6780000000000005e-07,6.32132370104026e-07,70.56,37.580550525208885,1809.8,251.8304103073248,160.0,24.72066162365221,1.2719999999999998e-05,6.323413283627408e-06,103.83333333333354,17.305555555555625
44,1.0,0.0,0.0,19.8,19.8,19.8,19.8,19.8,0.0,0.0,0.0,0.0,1273,80.0,0,0.0,1360.0,1470.0,15.0,7.983946644014097,-0.12000339134519851,-0.03429537893310484,-0.1532230082110649,0.045543963805213854,4.080739533191533,-0.00047596349138946003,1.9906920000000001,1.3477661235840834,-0.01371265489256354,-6.610889452007777,0.06347299453575687,0.16649819999999996,7.960000000000001,6.120576,4.05944,88.90257999999999,0.4465873349874583,10.555241400000002,-0.04311434482647716,55.640443520000005,5.661170122579735,1.3732,0.08020908637396269,62.132000000000005,5.296899362565128,4.56202e-07,1.226544025625672e-06,75.2144,38.42974422734701,1821.1879999999999,325.2293135680437,160.71,28.561790246218205,1.2901400000000002e-05,5.968079705353986e-06,-0.0,-0.0
45,1.0,0.0,0.0,19.8,19.8,19.8,19.8,19.8,0.0,0.0,0.0,0.0,1273,80.0,973,0.5,1070.0,1270.0,14.0,7.983946644014097,-0.12000339134519851,-0.03429537893310484,-0.1532230082110649,0.045543963805213854,4.080739533191533,-0.00047596349138946003,1.9906920000000001,1.3477661235840834,-0.01371265489256354,-6.610889452007777,0.06347299453575687,0.16649819999999996,7.960000000000001,6.120576,4.05944,88.90257999999999,0.4465873349874583,10.555241400000002,-0.04311434482647716,55.640443520000005,5.661170122579735,1.3732,0.08020908637396269,62.132000000000005,5.296899362565128,4.56202e-07,1.226544025625672e-06,75.2144,38.42974422734701,1821.1879999999999,325.2293135680437,160.71,28.561790246218205,1.2901400000000002e-05,5.968079705353986e-06,336.5,168.25
46,1.0,0.0,0.0,19.8,19.8,19.8,19.8,19.8,0.0,0.0,0.0,0.0,1273,80.0,1073,0.5,720.0,980.0,37.0,7.983946644014097,-0.12000339134519851,-0.03429537893310484,-0.1532230082110649,0.045543963805213854,4.080739533191533,-0.00047596349138946003,1.9906920000000001,1.3477661235840834,-0.01371265489256354,-6.610889452007777,0.06347299453575687,0.16649819999999996,7.960000000000001,6.120576,4.05944,88.90257999999999,0.4465873349874583,10.555241400000002,-0.04311434482647716,55.640443520000005,5.661170122579735,1.3732,0.08020908637396269,62.132000000000005,5.296899362565128,4.56202e-07,1.226544025625672e-06,75.2144,38.42974422734701,1821.1879999999999,325.2293135680437,160.71,28.561790246218205,1.2901400000000002e-05,5.968079705353986e-06,386.5,193.25
47,1.0,0.0,0.0,19.8,19.8,19.8,19.8,19.8,0.0,0.0,0.0,0.0,1273,80.0,1173,0.5,570.0,880.0,48.0,7.983946644014097,-0.12000339134519851,-0.03429537893310484,-0.1532230082110649,0.045543963805213854,4.080739533191533,-0.00047596349138946003,1.9906920000000001,1.3477661235840834,-0.01371265489256354,-6.610889452007777,0.06347299453575687,0.16649819999999996,7.960000000000001,6.120576,4.05944,88.90257999999999,0.4465873349874583,10.555241400000002,-0.04311434482647716,55.640443520000005,5.661170122579735,1.3732,0.08020908637396269,62.132000000000005,5.296899362565128,4.56202e-07,1.226544025625672e-06,75.2144,38.42974422734701,1821.1879999999999,325.2293135680437,160.71,28.561790246218205,1.2901400000000002e-05,5.968079705353986e-06,436.5,218.25
48,1.0,0.0,0.0,19.8,19.8,19.8,19.8,19.8,0.0,0.0,0.0,0.0,1273,80.0,1373,0.5,380.0,810.0,66.0,7.983946644014097,-0.12000339134519851,-0.03429537893310484,-0.1532230082110649,0.045543963805213854,4.080739533191533,-0.00047596349138946003,1.9906920000000001,1.3477661235840834,-0.01371265489256354,-6.610889452007777,0.06347299453575687,0.16649819999999996,7.960000000000001,6.120576,4.05944,88.90257999999999,0.4465873349874583,10.555241400000002,-0.04311434482647716,55.640443520000005,5.661170122579735,1.3732,0.08020908637396269,62.132000000000005,5.296899362565128,4.56202e-07,1.226544025625672e-06,75.2144,38.42974422734701,1821.1879999999999,325.2293135680437,160.71,28.561790246218205,1.2901400000000002e-05,5.968079705353986e-06,536.5,268.25
49,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,0,0.0,1417.0,1534.0,9.0,8.278316007808687,-0.11724930058432118,-0.034584969358679135,-0.11155437526878324,0.017009818106057395,3.534804813810839,0.0004883261603579884,1.1111111111111114,1.023986156879332,-0.009133862567986664,-31.56858629122641,0.04800234145286722,0.1222222222222222,8.333333333333334,4.888888888888889,4.3100000000000005,89.39,0.21612242871359647,9.255555555555558,-0.02271129756109075,56.54089833333334,3.9377365742909127,1.366666666666667,0.02886751345948119,62.66666666666668,5.131601439446885,8.633333333333335e-08,3.572580766523459e-08,95.0,4.582575694955841,1892.0000000000002,250.21590676853464,173.33333333333331,11.547005383792516,1.0433333333333334e-05,4.796179034745611e-06,-0.0,-0.0
50,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,873,0.5,1658.0,1747.0,1.6,8.278316007808687,-0.11724930058432118,-0.034584969358679135,-0.11155437526878324,0.017009818106057395,3.534804813810839,0.0004883261603579884,1.1111111111111114,1.023986156879332,-0.009133862567986664,-31.56858629122641,0.04800234145286722,0.1222222222222222,8.333333333333334,4.888888888888889,4.3100000000000005,89.39,0.21612242871359647,9.255555555555558,-0.02271129756109075,56.54089833333334,3.9377365742909127,1.366666666666667,0.02886751345948119,62.66666666666668,5.131601439446885,8.633333333333335e-08,3.572580766523459e-08,95.0,4.582575694955841,1892.0000000000002,250.21590676853464,173.33333333333331,11.547005383792516,1.0433333333333334e-05,4.796179034745611e-06,286.5,143.25
51,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,923,0.5,1258.0,1310.0,16.0,8.278316007808687,-0.11724930058432118,-0.034584969358679135,-0.11155437526878324,0.017009818106057395,3.534804813810839,0.0004883261603579884,1.1111111111111114,1.023986156879332,-0.009133862567986664,-31.56858629122641,0.04800234145286722,0.1222222222222222,8.333333333333334,4.888888888888889,4.3100000000000005,89.39,0.21612242871359647,9.255555555555558,-0.02271129756109075,56.54089833333334,3.9377365742909127,1.366666666666667,0.02886751345948119,62.66666666666668,5.131601439446885,8.633333333333335e-08,3.572580766523459e-08,95.0,4.582575694955841,1892.0000000000002,250.21590676853464,173.33333333333331,11.547005383792516,1.0433333333333334e-05,4.796179034745611e-06,311.5,155.75
52,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,873,1.0,1053.0,1201.0,35.0,8.278316007808687,-0.11724930058432118,-0.034584969358679135,-0.11155437526878324,0.017009818106057395,3.534804813810839,0.0004883261603579884,1.1111111111111114,1.023986156879332,-0.009133862567986664,-31.56858629122641,0.04800234145286722,0.1222222222222222,8.333333333333334,4.888888888888889,4.3100000000000005,89.39,0.21612242871359647,9.255555555555558,-0.02271129756109075,56.54089833333334,3.9377365742909127,1.366666666666667,0.02886751345948119,62.66666666666668,5.131601439446885,8.633333333333335e-08,3.572580766523459e-08,95.0,4.582575694955841,1892.0000000000002,250.21590676853464,173.33333333333331,11.547005383792516,1.0433333333333334e-05,4.796179034745611e-06,573.0,573.0
53,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,923,1.0,982.0,1191.0,43.0,8.278316007808687,-0.11724930058432118,-0.034584969358679135,-0.11155437526878324,0.017009818106057395,3.534804813810839,0.0004883261603579884,1.1111111111111114,1.023986156879332,-0.009133862567986664,-31.56858629122641,0.04800234145286722,0.1222222222222222,8.333333333333334,4.888888888888889,4.3100000000000005,89.39,0.21612242871359647,9.255555555555558,-0.02271129756109075,56.54089833333334,3.9377365742909127,1.366666666666667,0.02886751345948119,62.66666666666668,5.131601439446885,8.633333333333335e-08,3.572580766523459e-08,95.0,4.582575694955841,1892.0000000000002,250.21590676853464,173.33333333333331,11.547005383792516,1.0433333333333334e-05,4.796179034745611e-06,623.0,623.0
54,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,973,1.0,847.0,1121.0,51.0,8.278316007808687,-0.11724930058432118,-0.034584969358679135,-0.11155437526878324,0.017009818106057395,3.534804813810839,0.0004883261603579884,1.1111111111111114,1.023986156879332,-0.009133862567986664,-31.56858629122641,0.04800234145286722,0.1222222222222222,8.333333333333334,4.888888888888889,4.3100000000000005,89.39,0.21612242871359647,9.255555555555558,-0.02271129756109075,56.54089833333334,3.9377365742909127,1.366666666666667,0.02886751345948119,62.66666666666668,5.131601439446885,8.633333333333335e-08,3.572580766523459e-08,95.0,4.582575694955841,1892.0000000000002,250.21590676853464,173.33333333333331,11.547005383792516,1.0433333333333334e-05,4.796179034745611e-06,673.0,673.0
55,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,1073,1.0,601.0,992.0,64.0,8.278316007808687,-0.11724930058432118,-0.034584969358679135,-0.11155437526878324,0.017009818106057395,3.534804813810839,0.0004883261603579884,1.1111111111111114,1.023986156879332,-0.009133862567986664,-31.56858629122641,0.04800234145286722,0.1222222222222222,8.333333333333334,4.888888888888889,4.3100000000000005,89.39,0.21612242871359647,9.255555555555558,-0.02271129756109075,56.54089833333334,3.9377365742909127,1.366666666666667,0.02886751345948119,62.66666666666668,5.131601439446885,8.633333333333335e-08,3.572580766523459e-08,95.0,4.582575694955841,1892.0000000000002,250.21590676853464,173.33333333333331,11.547005383792516,1.0433333333333334e-05,4.796179034745611e-06,773.0,773.0
56,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,1173,1.0,474.0,941.0,68.0,8.278316007808687,-0.11724930058432118,-0.034584969358679135,-0.11155437526878324,0.017009818106057395,3.534804813810839,0.0004883261603579884,1.1111111111111114,1.023986156879332,-0.009133862567986664,-31.56858629122641,0.04800234145286722,0.1222222222222222,8.333333333333334,4.888888888888889,4.3100000000000005,89.39,0.21612242871359647,9.255555555555558,-0.02271129756109075,56.54089833333334,3.9377365742909127,1.366666666666667,0.02886751345948119,62.66666666666668,5.131601439446885,8.633333333333335e-08,3.572580766523459e-08,95.0,4.582575694955841,1892.0000000000002,250.21590676853464,173.33333333333331,11.547005383792516,1.0433333333333334e-05,4.796179034745611e-06,873.0,873.0
57,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,1373,1.0,375.0,816.0,68.0,8.278316007808687,-0.11724930058432118,-0.034584969358679135,-0.11155437526878324,0.017009818106057395,3.534804813810839,0.0004883261603579884,1.1111111111111114,1.023986156879332,-0.009133862567986664,-31.56858629122641,0.04800234145286722,0.1222222222222222,8.333333333333334,4.888888888888889,4.3100000000000005,89.39,0.21612242871359647,9.255555555555558,-0.02271129756109075,56.54089833333334,3.9377365742909127,1.366666666666667,0.02886751345948119,62.66666666666668,5.131601439446885,8.633333333333335e-08,3.572580766523459e-08,95.0,4.582575694955841,1892.0000000000002,250.21590676853464,173.33333333333331,11.547005383792516,1.0433333333333334e-05,4.796179034745611e-06,1073.0,1073.0
58,0.0,11.111,0.0,22.222,0.0,22.222,22.222,22.222,0.0,0.0,0.0,0.0,0,80.0,973,1.0,1220.0,1350.0,4.5,7.334513944137506,0.126674332587273,0.17765213238930821,0.03725648472939293,0.038670419444246235,2.5570160269159965,-0.007156646826717708,2.2222222222222228,1.0763848385107704,-0.013145213438928542,-8.790425076776938,0.06382250187740927,0.1659259259259259,7.666666666666667,9.086419753086421,4.201111111111111,80.66333333333334,0.30983941809697063,12.430370370370373,-0.05359037774732914,53.10188095555555,10.80563530984279,1.3611111111111114,0.05153882032022071,64.22222222222221,7.401435671543731,8.27777777777778e-08,3.534870931165663e-08,107.22222222222224,51.40312490500942,1767.496666666667,382.94533648746784,161.77777777777777,35.233152002056244,1.2144444444444444e-05,5.685205581155355e-06,673.0,673.0
59,0.0,11.111,0.0,22.222,0.0,22.222,22.222,22.222,0.0,0.0,0.0,0.0,0,80.0,1073,1.0,1100.0,1280.0,6.5,7.334513944137506,0.126674332587273,0.17765213238930821,0.03725648472939293,0.038670419444246235,2.5570160269159965,-0.007156646826717708,2.2222222222222228,1.0763848385107704,-0.013145213438928542,-8.790425076776938,0.06382250187740927,0.1659259259259259,7.666666666666667,9.086419753086421,4.201111111111111,80.66333333333334,0.30983941809697063,12.430370370370373,-0.05359037774732914,53.10188095555555,10.80563530984279,1.3611111111111114,0.05153882032022071,64.22222222222221,7.401435671543731,8.27777777777778e-08,3.534870931165663e-08,107.22222222222224,51.40312490500942,1767.496666666667,382.94533648746784,161.77777777777777,35.233152002056244,1.2144444444444444e-05,5.685205581155355e-06,773.0,773.0
