,C,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Mo,Ti,B,Hom_Temp(K),CR(%),Anneal_Temp(K),Anneal_Time(h),YS(Mpa),UTS(Mpa),El(%),Density,Miedema_dH_inter,Miedema_dH_amor,Miedema_dH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean atomic_mass,std_dev atomic_mass,mean atomic_radius,std_dev atomic_radius,mean mendeleev_no,std_dev mendeleev_no,mean electrical_resistivity,std_dev electrical_resistivity,mean thermal_conductivity,std_dev thermal_conductivity,mean melting_point,std_dev melting_point,mean bulk_modulus,std_dev bulk_modulus,mean coefficient_of_linear_thermal_expansion,std_dev coefficient_of_linear_thermal_expansion,constraint_1,constraint_2,References
32,0.0,0.0,0.0,25.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,1473,92.0,1173,1.0,280.0,710.0,40.0,8.175043328498910,-0.11553797767079800,-0.03368432736515860,-0.15548570275319500,0.016296860180307,5.752836761366150,0.006388040617826580,1.0,1.0240199430008800,-0.011525651318350800,-43.39678913154770,0.04194097300940810,0.11375000000000000,8.25,3.75,4.3025,87.4225,0.19530938435632900,8.128125,-0.0184711345798068,56.36692375,3.2339214855841700,1.375,0.028867513459481200,62.25,4.272001872658770,8.975E-08,2.99596951475367E-08,91.25,8.381527307120110,1871.75,208.27605879377200,172.5,9.574271077563380,1.0775E-05,3.97523584206019E-06,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S1359645414006272
33,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,1373,90.0,1273,1.0,200.0,550.0,38.0,8.245835379061370,-0.11890380898606700,-0.042184860519961200,-0.2015660256150450,0.022956503523013000,4.917130993691400,0.0063363298860028000,1.375,1.0335696635852900,-0.011525651318350800,-21.87026236631530,0.05853870253623850,0.15125,8.5,4.0,4.0075,77.3775,0.03180746843215640,1.2193750000000000,-0.000545109481286634,57.10241,2.012343464525040,1.375,0.028867513459481200,63.0,3.1622776601683800,4.18E-07,6.81539433928808E-07,69.7,42.06930789383950,1706.5,129.5131910913580,162.5,28.722813232690100,1.4975E-05,4.53458928680426E-06,973.0,973.0,https://www.sciencedirect.com/science/article/pii/S1359645414006272
34,0.0,0.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,1373,90.0,1273,1.0,260.0,690.0,43.0,8.06611853448276,-0.17440211738887000,-0.08783126755480070,-0.1758767595273830,0.02231096129095440,3.769411874342450,-0.011406117078171900,1.5625,1.0334520527468100,-0.011525651318350800,-23.154153677855400,0.0639673899277879,0.16875000000000000,8.0,5.5,3.9625000000000000,86.1725,0.20464332566357500,7.815625000000000,-0.02017787904216550,56.140185000000000,3.31352746395489,1.375,0.028867513459481200,62.0,4.39696865275764,4.2475E-07,6.77461622529277E-07,73.2,43.76025594075060,1798.75,276.62414331845100,160.0,28.284271247461900,1.325E-05,6.86075797561756E-06,973.0,973.0,https://www.sciencedirect.com/science/article/pii/S1359645414006272
35,0.0,0.0,0.0,0.0,0.0,33.333,33.333,33.333,0.0,0.0,0.0,0.0,1473,92.0,1173,1.0,195.0,507.0,32.0,8.524402702702700,-0.024058074420672500,0.0430711863202807,-0.10783349246254600,0.003761206282907220,12.118352162076300,0.023980229192239900,0.2222222222222220,1.0048230549128500,-0.009133862567986660,-645.6544772058240,0.021954370974787300,0.060000000000000100,9.0,1.3333333333333300,4.370000000000000,77.66333333333330,0.035844949708792700,1.4377777777777800,-0.000686305554978452,57.82386500000000,1.717936386096700,1.3666666666666700,0.028867513459481200,64.0,3.0,7.73333333333333E-08,2.05264057577875E-08,90.33333333333330,10.016652800877800,1769.0,41.50903516103450,176.66666666666700,5.773502691896260,1.27333333333333E-05,8.32666399786453E-07,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S1359645414006272
36,0.0,0.0,0.0,33.333,0.0,0.0,33.333,33.333,0.0,0.0,0.0,0.0,1473,92.0,1273,1.0,310.0,835.0,63.0,8.278316007808690,-0.11724930058432100,-0.03458496935867910,-0.11155437526878300,0.017009818106057300,3.5348048138108400,0.0004883261603580610,1.1111111111111100,1.023986156879330,-0.009133862567986660,-31.56858629122660,0.04800234145286730,0.12222222222222200,8.333333333333330,4.888888888888890,4.31,89.39,0.21612242871359600,9.255555555555560,-0.02271129756109080,56.54089833333330,3.937736574290910,1.3666666666666700,0.028867513459481200,62.666666666666700,5.131601439446880,8.63333333333333E-08,3.57258076652346E-08,95.00000000000000,4.58257569495584,1892.0000000000000,250.2159067685350,173.33333333333300,11.547005383792500,1.04333333333333E-05,4.79617903474561E-06,973.0,973.0,https://www.sciencedirect.com/science/article/pii/S1359645414006272
37,0.0,0.0,0.0,0.0,33.333,33.333,0.0,33.333,0.0,0.0,0.0,0.0,1373,90.0,1173,1.0,220.0,600.0,30.0,8.058794341417020,-0.09723584485291270,-0.02398779106659770,-0.21561194389307000,0.02421310312139870,3.464930765165740,0.000436150615359769,1.5555555555555600,1.0335068080538100,-0.009133862567986660,-15.579501932969700,0.06381918691057960,0.16666666666666700,8.333333333333330,4.444444444444450,3.88,77.69666666666670,0.03564261000080590,1.4377777777777800,-0.0006770356246589330,56.49214833333330,1.9595340053207400,1.3833333333333300,0.028867513459481200,62.666666666666700,3.7859388972001800,5.37333333333333E-07,7.81857617046309E-07,59.600000000000000,45.196017523671300,1686.0,150.46261994262900,156.66666666666700,32.145502536643200,1.56333333333333E-05,5.31444572211753E-06,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S1359645414006272
38,0.0,0.0,0.0,0.0,33.333,0.0,33.333,33.333,0.0,0.0,0.0,0.0,1373,90.0,1173,1.0,215.0,630.0,36.0,8.372859776807380,-0.1397426775050180,-0.06167400291486990,-0.17633533394520700,0.02421310312139870,2.6426723526030600,0.000436150615359769,1.5555555555555600,1.0335068080538100,-0.009133862567986660,-15.579501932969700,0.06762690624833900,0.16666666666666700,8.666666666666670,5.777777777777780,3.9166666666666700,75.99666666666670,0.00882457349491764,0.32666666666666600,-3.46726112670365E-05,57.52154666666670,2.240588328265220,1.3666666666666700,0.028867513459481200,63.666666666666700,3.511884584284250,5.24E-07,7.93301960163972E-07,66.26666666666670,50.833191256632100,1671.6666666666700,133.71736361943900,160.0,34.64101615137760,1.60333333333333E-05,4.91155101096724E-06,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S1359645414006272
39,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1473,92.0,1173,1.0,180.0,500.0,36.0,8.372690058479530,-0.023972409721975700,0.04314015094189830,-0.14773172849696100,0.003984063745019920,5.098660001955420,0.02397850784126980,0.25,1.0048207846200700,-0.0057628256591753800,-363.063779353709,0.026653504442250800,0.06750000000000010,9.0,2.0,4.36,78.285,0.04132336973877490,1.6175000000000000,-0.000836788896954814,57.2692,2.014122955531760,1.375,0.03535533905932730,64.0,4.242640687119290,8.6E-08,1.97989898732233E-08,85.5,7.7781745930520200,1769.5,58.68986283848340,175.0,7.0710678118654800,1.26E-05,1.13137084989848E-06,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S1359645414006272
40,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,1473,92.0,1073,1.0,100.0,535.0,42.0,8.870783936651580,-0.0033914565861914300,0.06040482833750160,-0.0073148773638062200,0.003984063745019920,10073419.252238600,0.02397850784126980,0.25,1.0048207846200700,-0.0057628256591753800,-363.063779353709,0.009708737864077720,0.025000000000000100,9.5,1E-06,4.415,75.735,0.009044695319205150,0.34250000000000100,-4.07197325102355E-05,58.8132975,0.1695606705946290,1.35,0.0,65.5,2.1213203435596400,6.6E-08,8.48528137423857E-09,95.5,6.363961030678930,1748.0,28.284271247461900,180.0,0.0,1.32E-05,2.8284271247462E-07,773.0,773.0,https://www.sciencedirect.com/science/article/pii/S1359645414006272
41,0.0,0.0,0.0,20.0,20.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,1473,0.0,923,0.166666666666667,350.0,701.0,61.0,7.844909335219240,-0.09926902576436870,-0.02203230906626950,-0.18391971186209200,0.02249639513229990,6.593706575870900,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.011075736540307000,-21.885010215110200,0.0534629797763825,0.14240000000000000,7.800000000000000,3.0400000000000000,4.0040000000000000,86.26200000000000,0.1789965332604530,7.064000000000000,-0.015193280435045400,55.463509000000000,2.5288504319936400,1.39,0.0235702260395515,61.2,3.8297084310253500,3.678E-07,6.32132370104026E-07,70.56,37.580550525208900,1809.8,251.8304103073250,160.0,24.72066162365220,1.272E-05,6.32341328362741E-06,103.83333333333400,17.305555555555600,https://www.sciencedirect.com/science/article/pii/S0925838820303443
42,0.0,0.0,0.0,20.0,20.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,1473,50.0,923,0.166666666666667,740.0,800.0,16.0,7.844909335219240,-0.09926902576436870,-0.02203230906626950,-0.18391971186209200,0.02249639513229990,6.593706575870900,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.011075736540307000,-21.885010215110200,0.0534629797763825,0.14240000000000000,7.800000000000000,3.0400000000000000,4.0040000000000000,86.26200000000000,0.1789965332604530,7.064000000000000,-0.015193280435045400,55.463509000000000,2.5288504319936400,1.39,0.0235702260395515,61.2,3.8297084310253500,3.678E-07,6.32132370104026E-07,70.56,37.580550525208900,1809.8,251.8304103073250,160.0,24.72066162365220,1.272E-05,6.32341328362741E-06,103.83333333333400,17.305555555555600,https://www.sciencedirect.com/science/article/pii/S0925838820303443
43,0.0,0.0,0.0,20.0,20.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,1473,70.0,923,0.166666666666667,1000.0,1000.0,6.0,7.844909335219240,-0.09926902576436870,-0.02203230906626950,-0.18391971186209200,0.02249639513229990,6.593706575870900,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.011075736540307000,-21.885010215110200,0.0534629797763825,0.14240000000000000,7.800000000000000,3.0400000000000000,4.0040000000000000,86.26200000000000,0.1789965332604530,7.064000000000000,-0.015193280435045400,55.463509000000000,2.5288504319936400,1.39,0.0235702260395515,61.2,3.8297084310253500,3.678E-07,6.32132370104026E-07,70.56,37.580550525208900,1809.8,251.8304103073250,160.0,24.72066162365220,1.272E-05,6.32341328362741E-06,103.83333333333400,17.305555555555600,https://www.sciencedirect.com/science/article/pii/S0925838820303443
44,1.0,0.0,0.0,19.8,19.8,19.8,19.8,19.8,0.0,0.0,0.0,0.0,1273,80.0,0,0.0,1360.0,1470.0,15.0,7.983946644014100,-0.12000339134519900,-0.03429537893310480,-0.1532230082110650,0.045543963805213900,4.080739533191530,-0.00047596349138946000,1.9906920000000000,1.3477661235840800,-0.01371265489256350,-6.610889452007780,0.06347299453575690,0.16649820000000000,7.960000000000000,6.120576,4.05944,88.90258000000000,0.4465873349874580,10.555241400000000,-0.04311434482647720,55.640443520000000,5.661170122579740,1.3732,0.08020908637396270,62.132000000000000,5.296899362565130,4.56202E-07,1.22654402562567E-06,75.2144,38.42974422734700,1821.1880000000000,325.2293135680440,160.71,28.561790246218200,1.29014E-05,5.96807970535399E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0925838816329620
45,1.0,0.0,0.0,19.8,19.8,19.8,19.8,19.8,0.0,0.0,0.0,0.0,1273,80.0,973,0.5,1070.0,1270.0,14.0,7.983946644014100,-0.12000339134519900,-0.03429537893310480,-0.1532230082110650,0.045543963805213900,4.080739533191530,-0.00047596349138946000,1.9906920000000000,1.3477661235840800,-0.01371265489256350,-6.610889452007780,0.06347299453575690,0.16649820000000000,7.960000000000000,6.120576,4.05944,88.90258000000000,0.4465873349874580,10.555241400000000,-0.04311434482647720,55.640443520000000,5.661170122579740,1.3732,0.08020908637396270,62.132000000000000,5.296899362565130,4.56202E-07,1.22654402562567E-06,75.2144,38.42974422734700,1821.1880000000000,325.2293135680440,160.71,28.561790246218200,1.29014E-05,5.96807970535399E-06,336.5,168.25,https://www.sciencedirect.com/science/article/pii/S0925838816329620
46,1.0,0.0,0.0,19.8,19.8,19.8,19.8,19.8,0.0,0.0,0.0,0.0,1273,80.0,1073,0.5,720.0,980.0,37.0,7.983946644014100,-0.12000339134519900,-0.03429537893310480,-0.1532230082110650,0.045543963805213900,4.080739533191530,-0.00047596349138946000,1.9906920000000000,1.3477661235840800,-0.01371265489256350,-6.610889452007780,0.06347299453575690,0.16649820000000000,7.960000000000000,6.120576,4.05944,88.90258000000000,0.4465873349874580,10.555241400000000,-0.04311434482647720,55.640443520000000,5.661170122579740,1.3732,0.08020908637396270,62.132000000000000,5.296899362565130,4.56202E-07,1.22654402562567E-06,75.2144,38.42974422734700,1821.1880000000000,325.2293135680440,160.71,28.561790246218200,1.29014E-05,5.96807970535399E-06,386.5,193.25,https://www.sciencedirect.com/science/article/pii/S0925838816329620
47,1.0,0.0,0.0,19.8,19.8,19.8,19.8,19.8,0.0,0.0,0.0,0.0,1273,80.0,1173,0.5,570.0,880.0,48.0,7.983946644014100,-0.12000339134519900,-0.03429537893310480,-0.1532230082110650,0.045543963805213900,4.080739533191530,-0.00047596349138946000,1.9906920000000000,1.3477661235840800,-0.01371265489256350,-6.610889452007780,0.06347299453575690,0.16649820000000000,7.960000000000000,6.120576,4.05944,88.90258000000000,0.4465873349874580,10.555241400000000,-0.04311434482647720,55.640443520000000,5.661170122579740,1.3732,0.08020908637396270,62.132000000000000,5.296899362565130,4.56202E-07,1.22654402562567E-06,75.2144,38.42974422734700,1821.1880000000000,325.2293135680440,160.71,28.561790246218200,1.29014E-05,5.96807970535399E-06,436.5,218.25,https://www.sciencedirect.com/science/article/pii/S0925838816329620
48,1.0,0.0,0.0,19.8,19.8,19.8,19.8,19.8,0.0,0.0,0.0,0.0,1273,80.0,1373,0.5,380.0,810.0,66.0,7.983946644014100,-0.12000339134519900,-0.03429537893310480,-0.1532230082110650,0.045543963805213900,4.080739533191530,-0.00047596349138946000,1.9906920000000000,1.3477661235840800,-0.01371265489256350,-6.610889452007780,0.06347299453575690,0.16649820000000000,7.960000000000000,6.120576,4.05944,88.90258000000000,0.4465873349874580,10.555241400000000,-0.04311434482647720,55.640443520000000,5.661170122579740,1.3732,0.08020908637396270,62.132000000000000,5.296899362565130,4.56202E-07,1.22654402562567E-06,75.2144,38.42974422734700,1821.1880000000000,325.2293135680440,160.71,28.561790246218200,1.29014E-05,5.96807970535399E-06,536.5,268.25,https://www.sciencedirect.com/science/article/pii/S0925838816329620
49,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,0,0.0,1417.0,1534.0,9.0,8.278316007808690,-0.11724930058432100,-0.034584969358679100,-0.11155437526878300,0.017009818106057400,3.534804813810840,0.0004883261603579880,1.1111111111111100,1.023986156879330,-0.009133862567986660,-31.56858629122640,0.04800234145286720,0.1222222222222220,8.333333333333330,4.888888888888890,4.3100000000000000,89.39,0.21612242871359600,9.255555555555560,-0.02271129756109080,56.54089833333330,3.9377365742909100,1.366666666666670,0.02886751345948120,62.66666666666670,5.131601439446890,8.63333333333334E-08,3.57258076652346E-08,95.0,4.582575694955840,1892.0000000000000,250.21590676853500,173.33333333333300,11.547005383792500,1.04333333333333E-05,4.79617903474561E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0966979519304844
50,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,873,0.5,1658.0,1747.0,1.6,8.278316007808690,-0.11724930058432100,-0.034584969358679100,-0.11155437526878300,0.017009818106057400,3.534804813810840,0.0004883261603579880,1.1111111111111100,1.023986156879330,-0.009133862567986660,-31.56858629122640,0.04800234145286720,0.1222222222222220,8.333333333333330,4.888888888888890,4.3100000000000000,89.39,0.21612242871359600,9.255555555555560,-0.02271129756109080,56.54089833333330,3.9377365742909100,1.366666666666670,0.02886751345948120,62.66666666666670,5.131601439446890,8.63333333333334E-08,3.57258076652346E-08,95.0,4.582575694955840,1892.0000000000000,250.21590676853500,173.33333333333300,11.547005383792500,1.04333333333333E-05,4.79617903474561E-06,286.5,143.25,https://www.sciencedirect.com/science/article/pii/S0966979519304844
51,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,923,0.5,1258.0,1310.0,16.0,8.278316007808690,-0.11724930058432100,-0.034584969358679100,-0.11155437526878300,0.017009818106057400,3.534804813810840,0.0004883261603579880,1.1111111111111100,1.023986156879330,-0.009133862567986660,-31.56858629122640,0.04800234145286720,0.1222222222222220,8.333333333333330,4.888888888888890,4.3100000000000000,89.39,0.21612242871359600,9.255555555555560,-0.02271129756109080,56.54089833333330,3.9377365742909100,1.366666666666670,0.02886751345948120,62.66666666666670,5.131601439446890,8.63333333333334E-08,3.57258076652346E-08,95.0,4.582575694955840,1892.0000000000000,250.21590676853500,173.33333333333300,11.547005383792500,1.04333333333333E-05,4.79617903474561E-06,311.5,155.75,https://www.sciencedirect.com/science/article/pii/S0966979519304844
52,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,873,1.0,1053.0,1201.0,35.0,8.278316007808690,-0.11724930058432100,-0.034584969358679100,-0.11155437526878300,0.017009818106057400,3.534804813810840,0.0004883261603579880,1.1111111111111100,1.023986156879330,-0.009133862567986660,-31.56858629122640,0.04800234145286720,0.1222222222222220,8.333333333333330,4.888888888888890,4.3100000000000000,89.39,0.21612242871359600,9.255555555555560,-0.02271129756109080,56.54089833333330,3.9377365742909100,1.366666666666670,0.02886751345948120,62.66666666666670,5.131601439446890,8.63333333333334E-08,3.57258076652346E-08,95.0,4.582575694955840,1892.0000000000000,250.21590676853500,173.33333333333300,11.547005383792500,1.04333333333333E-05,4.79617903474561E-06,573.0,573.0,https://www.sciencedirect.com/science/article/pii/S0966979519304844
53,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,923,1.0,982.0,1191.0,43.0,8.278316007808690,-0.11724930058432100,-0.034584969358679100,-0.11155437526878300,0.017009818106057400,3.534804813810840,0.0004883261603579880,1.1111111111111100,1.023986156879330,-0.009133862567986660,-31.56858629122640,0.04800234145286720,0.1222222222222220,8.333333333333330,4.888888888888890,4.3100000000000000,89.39,0.21612242871359600,9.255555555555560,-0.02271129756109080,56.54089833333330,3.9377365742909100,1.366666666666670,0.02886751345948120,62.66666666666670,5.131601439446890,8.63333333333334E-08,3.57258076652346E-08,95.0,4.582575694955840,1892.0000000000000,250.21590676853500,173.33333333333300,11.547005383792500,1.04333333333333E-05,4.79617903474561E-06,623.0,623.0,https://www.sciencedirect.com/science/article/pii/S0966979519304844
54,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,973,1.0,847.0,1121.0,51.0,8.278316007808690,-0.11724930058432100,-0.034584969358679100,-0.11155437526878300,0.017009818106057400,3.534804813810840,0.0004883261603579880,1.1111111111111100,1.023986156879330,-0.009133862567986660,-31.56858629122640,0.04800234145286720,0.1222222222222220,8.333333333333330,4.888888888888890,4.3100000000000000,89.39,0.21612242871359600,9.255555555555560,-0.02271129756109080,56.54089833333330,3.9377365742909100,1.366666666666670,0.02886751345948120,62.66666666666670,5.131601439446890,8.63333333333334E-08,3.57258076652346E-08,95.0,4.582575694955840,1892.0000000000000,250.21590676853500,173.33333333333300,11.547005383792500,1.04333333333333E-05,4.79617903474561E-06,673.0,673.0,https://www.sciencedirect.com/science/article/pii/S0966979519304844
55,0.0,0.0,0.0,33.3333,0.0,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1373,78.0,1073,1.0,601.0,992.0,64.0,8.278316007808690,-0.11724930058432100,-0.034584969358679100,-0.11155437526878300,0.017009818106057400,3.534804813810840,0.0004883261603579880,1.1111111111111100,1.023986156879330,-0.009133862567986660,-31.56858629122640,0.04800234145286720,0.1222222222222220,8.333333333333330,4.888888888888890,4.3100000000000000,89.39,0.21612242871359600,9.255555555555560,-0.02271129756109080,56.54089833333330,3.9377365742909100,1.366666666666670,0.02886751345948120,62.66666666666670,5.131601439446890,8.63333333333334E-08,3.57258076652346E-08,95.0,4.582575694955840,1892.0000000000000,250.21590676853500,173.33333333333300,11.547005383792500,1.04333333333333E-05,4.79617903474561E-06,773.0,773.0,https://www.sciencedirect.com/science/article/pii/S0966979519304844
